Fecha;Tipo vacuna;Territorio;Medida;Valor;
28/12/2021;Janssen;Andalucía;Dosis administradas ;323260;
28/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,92953523238381;
27/12/2021;TOTAL;Andalucía;Dosis recibidas ;14731940;
27/12/2021;TOTAL;Andalucía;Dosis administradas ;15272718;
27/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;103,6707860607632;
27/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10750040;
27/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10999699;
27/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,32240066083476;
27/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
27/12/2021;Moderna;Andalucía;Dosis administradas ;2179769;
27/12/2021;Moderna;Andalucía;Porcentaje adm/recib;102,84354800660533;
27/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
27/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1770134;
27/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,77827196023284;
27/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
27/12/2021;Janssen;Andalucía;Dosis administradas ;323116;
27/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,8863568215892;
23/12/2021;TOTAL;Andalucía;Dosis recibidas ;14731940;
23/12/2021;TOTAL;Andalucía;Dosis administradas ;15194874;
23/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;103,14238314845159;
23/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10750040;
23/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10957772;
23/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,93238350741021;
23/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
23/12/2021;Moderna;Andalucía;Dosis administradas ;2144916;
23/12/2021;Moderna;Andalucía;Porcentaje adm/recib;101,19915074309979;
23/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
23/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1769263;
23/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,72130289750801;
23/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
23/12/2021;Janssen;Andalucía;Dosis administradas ;322923;
23/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,82848575712144;
22/12/2021;TOTAL;Andalucía;Dosis recibidas ;14467940;
22/12/2021;TOTAL;Andalucía;Dosis administradas ;15106127;
22/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;104,41104262251571;
22/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
22/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10902400;
22/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;103,97061235700036;
22/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
22/12/2021;Moderna;Andalucía;Dosis administradas ;2112560;
22/12/2021;Moderna;Andalucía;Porcentaje adm/recib;99,67256428402925;
22/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
22/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1768400;
22/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,66485708679444;
22/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
22/12/2021;Janssen;Andalucía;Dosis administradas ;322767;
22/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,78170914542729;
21/12/2021;TOTAL;Andalucía;Dosis recibidas ;14467940;
21/12/2021;TOTAL;Andalucía;Dosis administradas ;15023363;
21/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;103,83899159106271;
21/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
21/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10849639;
21/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;103,46745768660045;
21/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
21/12/2021;Moderna;Andalucía;Dosis administradas ;2083506;
21/12/2021;Moderna;Andalucía;Porcentaje adm/recib;98,30176928520878;
21/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
21/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1767606;
21/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,61292432467786;
21/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
21/12/2021;Janssen;Andalucía;Dosis administradas ;322612;
21/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,7352323838081;
20/12/2021;TOTAL;Andalucía;Dosis recibidas ;14467940;
20/12/2021;TOTAL;Andalucía;Dosis administradas ;14949796;
20/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;103,33050869716077;
20/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
20/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10800574;
20/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,99954987774223;
20/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
20/12/2021;Moderna;Andalucía;Dosis administradas ;2059672;
20/12/2021;Moderna;Andalucía;Porcentaje adm/recib;97,17725878744987;
20/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
20/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1767066;
20/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,5776048139185;
20/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
20/12/2021;Janssen;Andalucía;Dosis administradas ;322484;
20/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,6968515742129;
17/12/2021;TOTAL;Andalucía;Dosis recibidas ;14467940;
17/12/2021;TOTAL;Andalucía;Dosis administradas ;14829700;
17/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;102,50042507779268;
17/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
17/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10709319;
17/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,1292976185481;
17/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
17/12/2021;Moderna;Andalucía;Dosis administradas ;2031457;
17/12/2021;Moderna;Andalucía;Porcentaje adm/recib;95,84604859636707;
17/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
17/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1766568;
17/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,5450323762182;
17/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
17/12/2021;Janssen;Andalucía;Dosis administradas ;322356;
17/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,65847076461769;
16/12/2021;TOTAL;Andalucía;Dosis recibidas ;14467940;
16/12/2021;TOTAL;Andalucía;Dosis administradas ;14735382;
16/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;101,84851471598584;
16/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
16/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10644416;
16/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,5103509046313;
16/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
16/12/2021;Moderna;Andalucía;Dosis administradas ;2002716;
16/12/2021;Moderna;Andalucía;Porcentaje adm/recib;94,4900212314225;
16/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
16/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1766022;
16/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,50932042645039;
16/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
16/12/2021;Janssen;Andalucía;Dosis administradas ;322228;
16/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,6200899550225;
15/12/2021;TOTAL;Andalucía;Dosis recibidas ;14467940;
15/12/2021;TOTAL;Andalucía;Dosis administradas ;14639443;
15/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;101,18540027122036;
15/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
15/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10574542;
15/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;100,84399830631965;
15/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
15/12/2021;Moderna;Andalucía;Dosis administradas ;1977241;
15/12/2021;Moderna;Andalucía;Porcentaje adm/recib;93,28808681292757;
15/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
15/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1765534;
15/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,47740205376414;
15/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
15/12/2021;Janssen;Andalucía;Dosis administradas ;322126;
15/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,58950524737632;
14/12/2021;TOTAL;Andalucía;Dosis recibidas ;14467940;
14/12/2021;TOTAL;Andalucía;Dosis administradas ;14568866;
14/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;100,69758376106066;
14/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
14/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10528150;
14/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;100,40158153125489;
14/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
14/12/2021;Moderna;Andalucía;Dosis administradas ;1953660;
14/12/2021;Moderna;Andalucía;Porcentaje adm/recib;92,17551309271055;
14/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
14/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1765039;
14/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,44502583556806;
14/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
14/12/2021;Janssen;Andalucía;Dosis administradas ;322017;
14/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,5568215892054;
13/12/2021;TOTAL;Andalucía;Dosis recibidas ;14467940;
13/12/2021;TOTAL;Andalucía;Dosis administradas ;14502243;
13/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;100,23709664264572;
13/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
13/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10482157;
13/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;99,96296981510656;
13/12/2021;Moderna;Andalucía;Dosis recibidas ;2119500;
13/12/2021;Moderna;Andalucía;Dosis administradas ;1933603;
13/12/2021;Moderna;Andalucía;Porcentaje adm/recib;91,22920500117952;
13/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
13/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1764605;
13/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,41663941395774;
13/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
13/12/2021;Janssen;Andalucía;Dosis administradas ;321878;
13/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,51514242878561;
10/12/2021;TOTAL;Andalucía;Dosis recibidas ;14367940;
10/12/2021;TOTAL;Andalucía;Dosis administradas ;14440099;
10/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;100,5022223088348;
10/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
10/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10440725;
10/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;99,56785402306303;
10/12/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
10/12/2021;Moderna;Andalucía;Dosis administradas ;1913408;
10/12/2021;Moderna;Andalucía;Porcentaje adm/recib;94,74662045060658;
10/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
10/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1764183;
10/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,38903787036432;
10/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
10/12/2021;Janssen;Andalucía;Dosis administradas ;321783;
10/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,48665667166418;
09/12/2021;TOTAL;Andalucía;Dosis recibidas ;14367940;
09/12/2021;TOTAL;Andalucía;Dosis administradas ;14369664;
09/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;100,01199893652117;
09/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
09/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10388414;
09/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;99,06899077249372;
09/12/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
09/12/2021;Moderna;Andalucía;Dosis administradas ;1895893;
09/12/2021;Moderna;Andalucía;Porcentaje adm/recib;93,87932656598169;
09/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
09/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1763674;
09/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,35574596114854;
09/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
09/12/2021;Janssen;Andalucía;Dosis administradas ;321683;
09/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,45667166416791;
07/12/2021;TOTAL;Andalucía;Dosis recibidas ;14367940;
07/12/2021;TOTAL;Andalucía;Dosis administradas ;14324861;
07/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;99,70017274571023;
07/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
07/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10355184;
07/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;98,75209325922846;
07/12/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
07/12/2021;Moderna;Andalucía;Dosis administradas ;1884745;
07/12/2021;Moderna;Andalucía;Porcentaje adm/recib;93,32730873978707;
07/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
07/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1763328;
07/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,33311531166197;
07/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
07/12/2021;Janssen;Andalucía;Dosis administradas ;321604;
07/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,43298350824587;
03/12/2021;TOTAL;Andalucía;Dosis recibidas ;14367940;
03/12/2021;TOTAL;Andalucía;Dosis administradas ;14254676;
03/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;99,21168935839097;
03/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
03/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10301760;
03/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;98,2426158969449;
03/12/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
03/12/2021;Moderna;Andalucía;Dosis administradas ;1868425;
03/12/2021;Moderna;Andalucía;Porcentaje adm/recib;92,51918791780143;
03/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
03/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1762980;
03/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,31035384917261;
03/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
03/12/2021;Janssen;Andalucía;Dosis administradas ;321511;
03/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,40509745127436;
02/12/2021;TOTAL;Andalucía;Dosis recibidas ;14367940;
02/12/2021;TOTAL;Andalucía;Dosis administradas ;14173320;
02/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;98,64545648158331;
02/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10486040;
02/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10235329;
02/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;97,60909742858124;
02/12/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
02/12/2021;Moderna;Andalucía;Dosis administradas ;1854062;
02/12/2021;Moderna;Andalucía;Porcentaje adm/recib;91,80797227036395;
02/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
02/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1762552;
02/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,28235986657074;
02/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
02/12/2021;Janssen;Andalucía;Dosis administradas ;321377;
02/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,36491754122939;
01/12/2021;TOTAL;Andalucía;Dosis recibidas ;14016870;
01/12/2021;TOTAL;Andalucía;Dosis administradas ;14094976;
01/12/2021;TOTAL;Andalucía;Porcentaje adm/recib;100,55722853960978;
01/12/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10134970;
01/12/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10169567;
01/12/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;100,34136262860176;
01/12/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
01/12/2021;Moderna;Andalucía;Dosis administradas ;1841939;
01/12/2021;Moderna;Andalucía;Porcentaje adm/recib;91,20767516712057;
01/12/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
01/12/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1762189;
01/12/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,25861730656027;
01/12/2021;Janssen;Andalucía;Dosis recibidas ;333500;
01/12/2021;Janssen;Andalucía;Dosis administradas ;321281;
01/12/2021;Janssen;Andalucía;Porcentaje adm/recib;96,33613193403299;
30/11/2021;TOTAL;Andalucía;Dosis recibidas ;14016870;
30/11/2021;TOTAL;Andalucía;Dosis administradas ;14019964;
30/11/2021;TOTAL;Andalucía;Porcentaje adm/recib;100,02207340155114;
30/11/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;10134970;
30/11/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10105222;
30/11/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;99,70648161760715;
30/11/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
30/11/2021;Moderna;Andalucía;Dosis administradas ;1831655;
30/11/2021;Moderna;Andalucía;Porcentaje adm/recib;90,69844020797227;
30/11/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
30/11/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1761880;
30/11/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,23840669762575;
30/11/2021;Janssen;Andalucía;Dosis recibidas ;333500;
30/11/2021;Janssen;Andalucía;Dosis administradas ;321207;
30/11/2021;Janssen;Andalucía;Porcentaje adm/recib;96,31394302848577;
29/11/2021;TOTAL;Andalucía;Dosis recibidas ;13816870;
29/11/2021;TOTAL;Andalucía;Dosis administradas ;13954739;
29/11/2021;TOTAL;Andalucía;Porcentaje adm/recib;100,99783091250045;
29/11/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;9934970;
29/11/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10048818;
29/11/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,14593199576849;
29/11/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
29/11/2021;Moderna;Andalucía;Dosis administradas ;1823146;
29/11/2021;Moderna;Andalucía;Porcentaje adm/recib;90,27709829165636;
29/11/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
29/11/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1761654;
29/11/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,22362482830792;
29/11/2021;Janssen;Andalucía;Dosis recibidas ;333500;
29/11/2021;Janssen;Andalucía;Dosis administradas ;321121;
29/11/2021;Janssen;Andalucía;Porcentaje adm/recib;96,28815592203898;
26/11/2021;TOTAL;Andalucía;Dosis recibidas ;13816870;
26/11/2021;TOTAL;Andalucía;Dosis administradas ;13901093;
26/11/2021;TOTAL;Andalucía;Porcentaje adm/recib;100,60956642133856;
26/11/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;9934970;
26/11/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;10002009;
26/11/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;100,67477808186638;
26/11/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
26/11/2021;Moderna;Andalucía;Dosis administradas ;1816562;
26/11/2021;Moderna;Andalucía;Porcentaje adm/recib;89,95107699925724;
26/11/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
26/11/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1761468;
26/11/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,21145921904636;
26/11/2021;Janssen;Andalucía;Dosis recibidas ;333500;
26/11/2021;Janssen;Andalucía;Dosis administradas ;321054;
26/11/2021;Janssen;Andalucía;Porcentaje adm/recib;96,2680659670165;
25/11/2021;TOTAL;Andalucía;Dosis recibidas ;13816870;
25/11/2021;TOTAL;Andalucía;Dosis administradas ;13839015;
25/11/2021;TOTAL;Andalucía;Porcentaje adm/recib;100,16027508400963;
25/11/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;9934970;
25/11/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;9948349;
25/11/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;100,13466573125032;
25/11/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
25/11/2021;Moderna;Andalucía;Dosis administradas ;1808405;
25/11/2021;Moderna;Andalucía;Porcentaje adm/recib;89,5471651398861;
25/11/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
25/11/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1761284;
25/11/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,19942442278763;
25/11/2021;Janssen;Andalucía;Dosis recibidas ;333500;
25/11/2021;Janssen;Andalucía;Dosis administradas ;320977;
25/11/2021;Janssen;Andalucía;Porcentaje adm/recib;96,24497751124437;
24/11/2021;TOTAL;Andalucía;Dosis recibidas ;13816870;
24/11/2021;TOTAL;Andalucía;Dosis administradas ;13782958;
24/11/2021;TOTAL;Andalucía;Porcentaje adm/recib;99,75456090996006;
24/11/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;9934970;
24/11/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;9899245;
24/11/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;99,64041159661278;
24/11/2021;Moderna;Andalucía;Dosis recibidas ;2019500;
24/11/2021;Moderna;Andalucía;Dosis administradas ;1801712;
24/11/2021;Moderna;Andalucía;Porcentaje adm/recib;89,21574647189898;
24/11/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
24/11/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1761125;
24/11/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;115,18902478906404;
24/11/2021;Janssen;Andalucía;Dosis recibidas ;333500;
24/11/2021;Janssen;Andalucía;Dosis administradas ;320876;
